Customer_ID,Company_Name,Location,Business_Size,Industry_Type,Bounce_Rate,Time_Spent,Annual_Revenue,Website_Visits
216b2e69,Johnson Ltd,Paris,Medium,Groceries,45.53,6.05,475436,12540
f6115bfb,"Lewis, Silva and Little",Dublin,Small,Electronics,36.53,13.92,67403,8634
e1592936,"Thompson, Herring and Carrillo",London,Medium,Electronics,31.07,7.01,291232,17723
65343020,Martin LLC,Madrid,Large,Fashion,51.59,6.49,663606,13613
a6bd7a4b,Sanchez-Gonzales,Berlin,Large,Health,34.02,4.05,675716,18612
00113119,"Rodriguez, Ashley and Gray",Dublin,Large,Home Decor,65.11,3.81,845119,12821
683bc873,Green PLC,London,Large,Electronics,24.63,14.7,681146,15122
35ccbcef,Thomas-Bowman,London,Small,Groceries,73.8,3.29,116421,10487
be7aab3b,Monroe-Griffin,Lisbon,Small,Home Decor,38.4,14.69,125712,7272
27706acc,Li-Keller,Lisbon,Small,Electronics,33.6,9.69,147937,4612
2a285975,Fields-Wagner,Lisbon,Medium,Fashion,56.61,14.61,363551,19270
f5757040,Burton PLC,Berlin,Small,Home Decor,51.33,5.78,118507,9957
5e4efbee,Peterson-Campbell,Paris,Small,Electronics,58.08,11.52,141254,17239
294df9f3,Middleton Group,Madrid,Small,Health,46.85,7.26,53618,15798
6141e850,Mcmahon Ltd,Paris,Large,Groceries,29.09,9.8,554712,16961
10f91d91,"Ochoa, Bowers and Marquez",Rome,Medium,Home Decor,46.36,9.26,179135,13611
b07753ac,"Duncan, Howard and Bates",London,Large,Electronics,64.45,4.68,672388,5073
2d855928,Smith Inc,London,Large,Fashion,55.84,4.65,664222,3553
5a5f57c1,"Young, Quinn and Waller",Berlin,Medium,Fashion,42.15,2.81,376488,8762
886cf301,Moran Group,Madrid,Large,Home Decor,20.36,14.48,942970,3855
bf3546f4,Porter PLC,Lisbon,Small,Groceries,35.12,13.74,89883,11024
9726d519,"Guzman, Wilson and Hernandez",Rome,Small,Electronics,49.54,14.45,73490,1657
960bc4b6,Green-Moody,London,Medium,Groceries,56.78,4.87,207240,13438
cad63d90,Martinez Inc,Madrid,Small,Home Decor,72.87,4.19,112281,14941
1a37c465,Mayo Inc,Madrid,Small,Health,25.32,4.74,132482,17102
d051221a,Nielsen-Hill,London,Small,Health,20.35,2.56,99065,16791
1ce551dc,"Bautista, White and Rose",London,Large,Home Decor,74.22,2.42,805595,12745
95b6859d,Brandt Inc,London,Medium,Health,71.43,10.12,321386,18439
4d51b7b5,Stephens-Murphy,Paris,Large,Groceries,71.45,6.37,519023,16302
33f8c589,Cortez and Sons,Berlin,Large,Groceries,45.58,2.09,955577,17956
18443098,Black-Underwood,Dublin,Large,Home Decor,34.47,8.29,963946,3247
841cdafc,"Jones, Green and Green",Amsterdam,Large,Home Decor,51.77,13.01,874090,6567
98d56803,"Burton, Martin and Williams",Paris,Large,Fashion,69.39,9.46,738905,1572
5adf5bcd,"Ellis, Adams and Sims",Madrid,Large,Groceries,36.53,5.77,623786,1717
fe99465c,Gomez-Hendrix,Dublin,Medium,Fashion,35.7,10.98,215210,2559
78a1f31c,Montgomery-Perez,London,Large,Groceries,33.85,1.74,592983,17153
a2403e89,Walker-Freeman,Amsterdam,Small,Electronics,68.47,7.4,71800,7774
85052bbf,"Marquez, Hansen and Carter",Lisbon,Small,Groceries,56.79,5.54,84304,7800
55dc8d55,Hancock-Walls,Berlin,Large,Groceries,73.44,5.65,525205,9531
a8545570,Larson-Wilson,Lisbon,Small,Home Decor,32.65,12.81,71535,14707
9dec0546,Lewis-Curtis,Rome,Medium,Health,32.36,14.51,330344,7855
44673b71,"Black, Carter and Williams",Lisbon,Small,Home Decor,70.61,2.35,138741,12361
c60dceec,Davis-Smith,Amsterdam,Medium,Electronics,45.25,9.87,182472,1835
68734397,"King, Rubio and Barr",Lisbon,Small,Groceries,35.32,1.15,91190,3939
10e799b2,Vasquez PLC,Madrid,Large,Electronics,26.87,12.93,652548,3986
f7846bd7,Anderson LLC,London,Large,Health,71.28,10.82,727651,13031
bfba8af3,"White, Herman and Williams",Amsterdam,Medium,Fashion,78.41,14.69,231994,12819
a951ff3b,Garcia and Sons,Madrid,Small,Groceries,22.44,6.78,120781,19847
28a4a90b,Chandler Inc,Berlin,Small,Electronics,51.24,3.85,110620,7148
29bf8e48,Moore-Robinson,Rome,Large,Home Decor,42.04,13.67,796345,6479
fa5cd38c,"Schwartz, Haynes and Johnson",Berlin,Medium,Fashion,58.46,4.9,404878,11553
19fe455d,Steele and Sons,Berlin,Large,Home Decor,57.36,7.42,708745,13000
befda8b2,"Joyce, Navarro and Smith",Rome,Small,Electronics,50.89,11.88,117251,11915
90a9c176,Mccoy-Flores,Amsterdam,Small,Health,31.29,7.87,105498,12372
46efc70c,"Lopez, Young and Ortega",Lisbon,Small,Electronics,24.82,1.05,71974,5181
d33e1400,Contreras-Schmitt,London,Small,Electronics,58.64,14.06,117611,17155
bd2cdb02,Hale-Smith,Rome,Small,Home Decor,30.71,5.22,146612,17755
474d660d,Hopkins Group,Paris,Medium,Home Decor,60.55,11.61,388063,10454
a387d650,"George, Elliott and Oneal",Paris,Large,Groceries,73.13,14.59,794612,5167
b8a93faf,Patel Inc,Rome,Small,Home Decor,72.06,4.01,131691,7301
74119d3a,Fields LLC,Rome,Large,Electronics,75.92,5.75,533589,12533
d944452f,Zuniga-Kramer,London,Medium,Electronics,60.82,5.01,349113,14761
e1f114cd,"Santos, Daniels and Lamb",Dublin,Medium,Health,63.43,9.96,229501,9380
f3e3f799,Cooper Inc,Lisbon,Small,Home Decor,48.55,5.49,63814,1563
49e89280,"Webster, Spencer and Stevens",Dublin,Large,Fashion,22.33,3.99,510624,6319
baa8004c,Lewis Ltd,Berlin,Small,Electronics,32.58,5.74,97630,4493
2ee02660,Kemp Ltd,Berlin,Small,Groceries,55.78,4.14,75038,6023
9f2e5f2d,"Hall, Taylor and Waller",Rome,Medium,Fashion,35.71,2.77,236127,14411
d6822adf,Beltran LLC,Paris,Large,Electronics,44.75,14.99,566907,4728
bbb05052,Bailey-Elliott,Madrid,Medium,Home Decor,32.17,7.65,326201,2191
ec30b696,Shaffer Ltd,Madrid,Medium,Fashion,70.08,6.5,434983,15437
61f94db0,"Mccarty, Kim and Barnes",Lisbon,Large,Health,68.59,11.72,541131,5084
4c08e459,"Barrett, Hoffman and Bennett",Rome,Large,Fashion,32.48,6.92,656507,7101
65c2be49,Welch-Salazar,Paris,Small,Groceries,31.41,5.97,85221,14583
ed2754dd,Howard Inc,Dublin,Small,Electronics,63.04,12.51,123745,7169
cc8a34b2,Armstrong-West,London,Small,Home Decor,46.67,8.95,82419,6766
472d75a4,Ochoa PLC,Paris,Large,Health,26.01,5.11,677496,5510
2f4ea44a,Cooper-Moore,Lisbon,Large,Groceries,46.22,11.89,830303,13483
f662f270,Cuevas Ltd,Dublin,Small,Electronics,39.78,4.98,138592,8625
de1c2412,"Lambert, Friedman and Chapman",Dublin,Large,Health,65.59,8.48,766774,3565
86059aba,Morris PLC,Rome,Small,Groceries,61.75,7.11,124577,13844
25518a8e,"Cervantes, Lewis and Lucas",Paris,Large,Health,77.04,14.98,838732,5041
1ffdb564,"Rodriguez, Figueroa and Perez",Madrid,Large,Groceries,36.37,2.65,622937,3735
a2dc322b,"Hoffman, Peck and Anderson",Dublin,Small,Electronics,37.34,6.07,64821,17201
0d94c9eb,"Reed, Wallace and Melton",Rome,Large,Groceries,74.36,13.58,983045,15846
1bb5540b,Walker PLC,Paris,Medium,Electronics,32.16,13.31,167963,5278
3a1eddc6,Taylor-Singh,Amsterdam,Medium,Groceries,50.1,12.33,429467,13090
e657c6bc,Bennett PLC,Madrid,Small,Fashion,25.33,3.26,58785,2945
8fd089da,Smith PLC,Amsterdam,Medium,Fashion,38.28,9.62,392042,7774
40c3d75d,"Daniels, Padilla and Williams",Amsterdam,Large,Home Decor,61.06,5.06,605357,3561
ec309a70,Gonzalez Ltd,Dublin,Medium,Home Decor,46.34,1.93,173692,7714
b619bad8,Wilson Group,Dublin,Large,Electronics,47.66,9.03,521754,19259
e78479fe,"Johnson, Allen and Brooks",Rome,Large,Groceries,56.59,9.51,673928,18085
1470ef20,"Farrell, Davis and Hutchinson",Madrid,Small,Home Decor,74.1,3.64,84307,19591
54e199a5,Jones Ltd,Madrid,Medium,Electronics,64.51,3.36,437422,15196
25a0829a,Willis-Calhoun,Dublin,Medium,Electronics,58.56,11.66,477456,17783
aa9fd064,Elliott-Calderon,London,Large,Fashion,60.93,1.67,801071,4782
dcc24658,Walker LLC,Rome,Small,Home Decor,64.71,5.09,96959,2952
54834e57,"Marshall, Wall and Weiss",Rome,Small,Fashion,62.24,10.44,112809,9937
94b67feb,Hudson Ltd,Berlin,Large,Groceries,74.53,11.97,633515,3364
c8ffca4e,Gregory Inc,Berlin,Small,Groceries,38.19,2.9,140713,9747
ff01956a,"Fisher, Gomez and Smith",Paris,Large,Health,64.39,3.5,678558,7942
b0238836,Pierce Inc,Amsterdam,Small,Home Decor,27.59,1.37,60965,15861
343dd3d0,"Nguyen, Watts and Delacruz",Madrid,Large,Home Decor,28.29,10.42,987116,19717
2c9b9bb1,Lee PLC,Amsterdam,Large,Home Decor,65.09,3.6,916018,15172
9b099e3c,Bell-Richards,Berlin,Small,Health,25.87,10.07,63383,6421
14e869c1,Charles Inc,Berlin,Medium,Groceries,43.39,14.1,233658,18593
d4586373,Woods-Stone,Dublin,Large,Groceries,20.1,1.11,899429,16336
daeeb0b0,Ramirez-Cox,Dublin,Large,Groceries,60.44,6.01,979113,4326
dab3ffe2,Robles-Mcbride,Rome,Large,Fashion,24.49,5.78,611792,8724
e59f0188,"Brown, Robertson and Obrien",London,Medium,Fashion,28.12,12.84,256851,8839
664e88fb,Wall-Stafford,Lisbon,Large,Groceries,20.1,6.45,661680,8722
6d514720,Daniel LLC,Lisbon,Medium,Home Decor,53.02,3.52,342832,7498
4018190e,"Coffey, Holmes and Watts",Lisbon,Small,Groceries,28.3,10.59,92379,8550
a00a7c5f,Sims Inc,Paris,Small,Fashion,20.44,13.95,74426,12031
df0d0037,Warner Inc,Amsterdam,Large,Groceries,36.3,11.69,980354,3200
55a98e0a,Rhodes-Clark,Paris,Small,Fashion,75.38,5.99,127967,14584
918d248b,Armstrong-Jackson,Paris,Large,Home Decor,79.22,11.51,862993,10867
86a4b3b9,Mcmillan LLC,Berlin,Small,Groceries,59.36,3.76,98228,10916
0a736363,"Jones, Johnson and Williams",Paris,Small,Health,72.83,9.61,77046,11196
bcd85b27,"Stein, Smith and Jackson",London,Small,Fashion,41.35,6.33,94907,7422
7c72d956,Lucas Group,Amsterdam,Medium,Groceries,25.28,6.61,369527,7414
1e642488,Smith Ltd,Rome,Small,Home Decor,39.49,3.57,148941,5445
fa8409f6,Gibbs Ltd,Paris,Small,Home Decor,61.22,12.63,117045,11518
68c24ead,"Rodriguez, Schroeder and Watkins",Berlin,Large,Health,46.81,9.57,611006,9377
038051c3,Turner-Wilkinson,Amsterdam,Medium,Groceries,47.36,8.7,486229,8248
e66040c8,Smith PLC,Rome,Small,Fashion,60.14,7.95,139570,13699
40c586b2,Harris-Hatfield,Madrid,Small,Groceries,37.31,3.01,140711,3500
75b227bd,Schaefer-Cruz,Rome,Medium,Fashion,29.33,4.66,391288,17483
b4a1e92b,Cain-Rodriguez,Paris,Small,Groceries,73.4,1.2,102413,7449
84dd1bb2,Jones Group,Berlin,Medium,Fashion,77.52,10.11,449434,4769
6c9ce959,Collins-Williams,Madrid,Small,Fashion,60.55,2.76,129325,14004
5fcd38f6,Carr LLC,Paris,Medium,Home Decor,30.03,14.06,188871,7143
6743b72b,Smith-Madden,Amsterdam,Medium,Home Decor,76.47,3.84,405039,14702
f6f46975,"Haynes, Griffin and Wells",Lisbon,Large,Groceries,48.73,5.28,751314,7092
9275aca2,"Berry, Jones and Pierce",Amsterdam,Large,Health,44.5,3.72,967832,3916
ffb09df2,Mendez Group,Paris,Small,Electronics,27.96,9.61,123523,19027
2b71f343,Martinez-Williams,Berlin,Small,Groceries,20.07,9.97,104661,16858
0ad1e919,Howard and Sons,London,Large,Health,43.09,5.15,816101,10277
f401253c,Schultz-Kelly,London,Large,Home Decor,27.18,11.29,685958,14843
63897cd4,"Ayers, May and Malone",London,Medium,Fashion,67.77,8.63,455745,11691
25b37363,Martinez-Burgess,Berlin,Medium,Fashion,69.15,8.22,246430,6167
2a60ad8e,Gamble-Anderson,Lisbon,Large,Home Decor,62.64,2.0,908251,3773
9647952b,Harris PLC,Dublin,Large,Groceries,42.95,10.41,693258,6561
0f1b09df,"Yu, Eaton and Randall",Paris,Small,Home Decor,77.19,7.33,128524,2506
17c08106,"Marshall, Peters and Knox",Rome,Small,Groceries,54.11,3.68,142203,8293
233aced4,Horne-Acevedo,Madrid,Large,Groceries,64.2,12.45,899193,3332
c6d63560,Brooks-Davis,London,Small,Fashion,28.24,3.98,135193,5553
7175635c,"Erickson, Compton and Hurst",Paris,Large,Home Decor,58.31,12.65,868172,4190
5b27c9fd,Pitts Inc,Berlin,Large,Electronics,78.89,1.49,579928,5822
ec881d03,"Owens, Hayes and Moore",Paris,Small,Electronics,34.55,11.3,69673,8293
576c695b,Norris PLC,Paris,Large,Health,57.04,6.03,555346,4931
1ff8a817,Harding and Sons,Paris,Large,Health,54.95,11.68,746204,8983
e55365db,Williams-Shields,Lisbon,Large,Electronics,46.34,14.88,704484,15339
ff8df5d6,"Mccoy, Paul and Kirk",Berlin,Small,Groceries,20.46,8.72,88410,6975
ea0aa570,"Wright, Lane and Cunningham",Berlin,Large,Groceries,68.59,11.61,938366,14372
ac0dde79,Vasquez-Cole,Rome,Small,Home Decor,35.34,4.64,116712,13347
ff32b1ab,Miller Group,Rome,Medium,Home Decor,31.88,13.58,231383,1760
0ea52d11,Klein-Carr,Amsterdam,Large,Fashion,38.57,10.47,942691,19254
492a158c,"Carlson, Vargas and Farmer",Madrid,Large,Health,57.57,9.23,868591,15386
13d07c03,Edwards Inc,Berlin,Small,Electronics,70.58,8.2,58251,7831
79b550b9,Thomas and Sons,Dublin,Small,Health,36.3,13.91,78632,4920
1e07b1c3,Lamb-Crawford,Madrid,Small,Health,62.33,2.63,59890,15352
997be141,Henderson Group,Amsterdam,Small,Electronics,21.27,5.73,50170,15895
61037eac,"Mcdonald, Powell and Villanueva",Madrid,Large,Home Decor,23.17,4.95,625330,6597
472b9d61,"Davis, Johnson and Gomez",Lisbon,Small,Health,29.97,8.82,135208,1195
94e8954c,Montes-Young,Berlin,Large,Health,36.86,14.32,638256,4652
bf53e18c,Bradley-Morgan,Amsterdam,Small,Groceries,55.51,14.71,103539,6861
d72ffe73,Harris and Sons,Madrid,Small,Health,64.46,11.73,65028,15019
27b2027d,Barker-Rogers,Paris,Small,Electronics,50.36,3.74,51828,11490
1c6a0d23,Gillespie-Moran,Lisbon,Large,Home Decor,24.59,4.4,715443,6201
b5f64740,Weiss Group,Berlin,Medium,Home Decor,56.06,2.71,321077,5214
d600ea93,"Gutierrez, Smith and Cruz",Rome,Large,Electronics,51.58,2.17,726303,8676
72160bc6,Mitchell-Harris,Rome,Medium,Health,24.4,12.19,365676,10269
12e1bbf5,"Rogers, Craig and Harper",Madrid,Large,Groceries,44.63,8.01,922532,16691
b24967bc,"Rodriguez, Wilson and Graham",London,Small,Electronics,61.08,9.68,63168,2928
2525cbfb,Bryant Inc,Berlin,Large,Fashion,76.39,8.3,950419,12171
b951b9f0,Rich LLC,London,Small,Health,42.06,2.14,65825,2742
c9cb0377,Byrd Inc,London,Medium,Groceries,22.74,3.68,344353,9191
354f7395,"Martinez, Smith and Kent",Rome,Large,Health,78.3,8.13,767518,1483
3bda2d31,"Meyers, Mason and Brooks",London,Medium,Fashion,52.27,12.89,277052,12029
37b53599,Li Group,Amsterdam,Small,Fashion,43.95,12.44,101801,2607
37b75c5a,Mack Inc,Berlin,Medium,Fashion,43.82,9.16,392832,18323
075b8006,Dennis PLC,Madrid,Medium,Health,66.29,12.07,196996,18867
0fd60cc7,Cummings Ltd,London,Large,Electronics,70.63,8.44,661047,17339
31781940,"Hicks, Nelson and Green",Lisbon,Large,Fashion,40.89,2.24,839950,9372
377c6a88,Carroll LLC,Lisbon,Small,Fashion,79.39,8.77,74216,17946
654027a1,West-Davis,Berlin,Small,Electronics,26.82,2.1,89068,17750
b20c9f68,"Diaz, Flores and Stafford",Berlin,Medium,Fashion,69.86,5.21,272717,1685
274cd3d0,Simmons and Sons,Madrid,Medium,Home Decor,42.91,7.5,478616,10721
fe4d594e,"Oneill, Harris and Robertson",Berlin,Medium,Health,44.76,5.2,158232,1697
4c8043aa,Vaughan-Wright,London,Large,Groceries,45.19,11.08,819325,8408
c500d8fb,Cobb-Robinson,Paris,Medium,Home Decor,20.43,4.62,474250,12928
8a6b4e87,Cox-Washington,London,Large,Fashion,31.89,1.61,513804,15525
85e4a76d,Hill-Dean,Amsterdam,Medium,Fashion,48.6,6.42,205716,13705
73768295,"Robinson, Vaughn and Willis",Amsterdam,Large,Home Decor,71.29,5.35,861823,18644
b956a35b,Morrison Group,Berlin,Large,Fashion,75.87,8.31,566312,18397
8236b8ed,Duarte-Dillon,Madrid,Large,Fashion,50.71,8.48,800991,13884
8c610ed0,Campbell LLC,Berlin,Small,Home Decor,35.26,4.59,92803,13120
fc6d4198,Fields-Allen,Lisbon,Small,Home Decor,49.91,7.46,60871,8288
0640c627,Edwards-Wong,Amsterdam,Small,Groceries,29.16,10.9,126402,3437
2d660636,Johnson and Sons,Amsterdam,Small,Home Decor,55.05,13.9,64354,16632
50c6fa0c,Duran and Sons,Berlin,Small,Fashion,73.66,1.4,107524,2831
06bcb20d,"Mueller, Nelson and Clayton",Amsterdam,Medium,Health,75.3,4.4,379573,5396
3c641ee6,"Lopez, Murray and Booth",London,Large,Health,67.63,12.01,801971,8060
858601f0,"Buckley, King and Bender",Rome,Large,Home Decor,63.6,13.92,843521,2671
6ffb66e6,"Mejia, Stewart and Anderson",Madrid,Medium,Fashion,66.74,13.99,389389,3895
a193a62f,Dudley Ltd,Berlin,Medium,Home Decor,43.3,5.85,295890,4304
b1e1939c,Dawson Inc,Amsterdam,Medium,Groceries,43.39,7.41,325727,16020
1249f46e,Martinez-Maynard,London,Small,Fashion,28.42,14.12,52352,4426
b031c3ef,Morris-Brennan,Dublin,Large,Home Decor,57.56,11.75,600540,13033
70fb12c1,"Powell, Powers and Baker",Amsterdam,Medium,Health,68.5,12.26,364582,6977
630bc2d4,"Smith, Mann and Rice",Rome,Large,Home Decor,28.23,7.45,540990,12450
a953505a,Blair PLC,Dublin,Large,Electronics,31.25,13.2,818453,17818
a6b156f0,Baldwin-Cox,Madrid,Large,Fashion,70.43,6.85,764231,15126
a8536e74,"Miller, Brown and Fuentes",Paris,Small,Home Decor,32.25,14.35,71109,17252
747226ac,"Allen, Anderson and Gutierrez",Rome,Small,Electronics,69.57,2.73,140430,1109
bd1ba8fd,"Gibson, Black and Blake",London,Large,Electronics,33.14,9.16,796348,8117
c5b5f601,Dillon Inc,Dublin,Large,Fashion,36.83,1.66,756895,14774
6a030f46,Ford Inc,Rome,Large,Home Decor,70.02,13.88,844104,19587
5199ef81,Ruiz-Shelton,Dublin,Small,Home Decor,22.54,5.75,93624,1013
ffb1aa01,Barry LLC,Berlin,Medium,Groceries,52.9,1.52,463412,2521
ba0e195e,Peterson Inc,Rome,Large,Fashion,28.58,13.84,885589,19468
30cd91a0,"Collins, Crawford and Cooper",Dublin,Medium,Groceries,31.57,9.46,185652,19853
1fca4a2a,Eaton-Horton,London,Large,Electronics,66.1,6.88,639840,18387
8eda5e74,"Gomez, Kirby and Collins",Paris,Medium,Electronics,44.51,13.73,367402,3605
716abe29,Smith LLC,Amsterdam,Large,Electronics,43.33,7.23,749045,3178
641805f4,Johnson LLC,Lisbon,Large,Groceries,39.1,9.37,875315,19695
e69b7207,Wells-Garrett,Madrid,Large,Electronics,61.34,9.72,687442,9914
fa1c9150,Yang Group,Lisbon,Large,Health,63.73,10.4,638823,4155
4c47496d,"Cunningham, Gonzalez and Anderson",Berlin,Medium,Home Decor,69.95,12.13,397629,2161
51c38bb2,Goodman Ltd,Rome,Small,Health,68.28,7.61,94298,2341
5a506fb4,Fischer-Martin,Rome,Medium,Electronics,35.93,12.8,430114,3632
de42f4be,Beck Ltd,Amsterdam,Medium,Health,77.66,11.02,163098,4323
023deca5,Case-Hood,Paris,Large,Fashion,75.21,3.81,741855,3039
5558d096,Jones and Sons,Lisbon,Medium,Fashion,37.93,3.36,203075,8889
3eda9fd1,Smith-Mitchell,Madrid,Large,Health,71.51,3.97,965231,6716
6188b417,Simon-Long,London,Medium,Fashion,37.58,3.48,398909,18463
76446bdf,"Meyers, Brown and Wilson",Amsterdam,Large,Electronics,67.73,12.77,986010,7060
d8ed2d9b,Morton-Potter,Paris,Medium,Electronics,48.89,4.18,174864,17434
6b24af7f,"Perry, Kelley and Clark",Dublin,Small,Home Decor,39.11,5.15,102005,17384
8210a6a3,Owens-Meyer,Madrid,Small,Electronics,70.11,14.67,55504,11547
76b1a56d,Shepherd PLC,Madrid,Large,Groceries,53.73,2.42,741433,7166
d33eed03,Torres-Turner,Dublin,Medium,Health,75.92,9.02,189840,19714
1a124768,Cox Group,Madrid,Medium,Groceries,45.16,7.52,462840,19817
ebc8cdfd,Lewis-Henry,Rome,Small,Fashion,65.14,4.02,96018,14237
bf34ffd0,Burton-Santiago,Berlin,Medium,Groceries,61.59,2.86,179755,2103
e65fb3a4,Ochoa Inc,Berlin,Large,Fashion,40.79,11.61,951310,12253
f98cb2b7,Waller-Keller,Rome,Small,Fashion,68.25,11.71,89035,9984
1a718b53,"Nguyen, Johnson and Curry",London,Medium,Groceries,71.09,12.67,350402,8806
394ea273,"Austin, Mclaughlin and Baker",Dublin,Medium,Groceries,73.76,7.96,377439,6071
eb08feee,"Obrien, Hayes and Webb",Berlin,Small,Electronics,26.82,5.47,124480,6861
fb6e9b3c,Phillips Group,Paris,Large,Fashion,39.23,7.43,561619,8432
69f8f98e,"Hughes, Singh and Coffey",Lisbon,Large,Groceries,62.14,1.4,994226,15955
1e59172b,Jarvis-Santos,Berlin,Small,Electronics,29.16,11.25,118080,7333
cc4d2ecd,Smith and Sons,Berlin,Small,Groceries,73.47,7.74,97927,14777
ee54b876,Martinez-Taylor,Lisbon,Medium,Health,75.44,14.1,353407,18868
14ab8135,"Johnson, Rodriguez and Morgan",Rome,Small,Electronics,36.64,14.55,88474,17559
b158be2e,Adams Group,Madrid,Small,Groceries,58.97,8.86,116622,19032
21bd2e4d,Hood-Adams,Dublin,Medium,Groceries,41.54,13.16,299829,15326
6af1f74b,"Jackson, Stein and Stewart",Rome,Large,Home Decor,60.6,7.15,694887,13926
f809a36a,Harris Inc,Madrid,Medium,Fashion,66.54,9.14,295248,5507
ea0fc005,Hampton-Barrett,Lisbon,Large,Electronics,35.92,8.53,566816,19333
29f88c3a,"Anderson, Myers and Norton",Rome,Small,Groceries,40.75,3.57,118337,17073
df113c16,"Rocha, Murray and Pitts",Paris,Medium,Fashion,25.19,7.54,428028,13887
43945625,Roberson Ltd,Paris,Medium,Fashion,36.42,8.84,400843,16899
ac3a92ad,Torres-Lewis,Lisbon,Medium,Groceries,76.45,11.89,456285,15607
6a4b4e38,"Gaines, Davis and Phillips",London,Small,Electronics,24.04,8.52,73469,17295
9821b6ea,"Mcintosh, Mcdaniel and Keller",Lisbon,Large,Groceries,78.12,13.25,849892,18673
c50f9ddb,Rodriguez-Gibson,Amsterdam,Medium,Home Decor,63.83,3.45,154804,11830
6f7c528b,Henry Group,Dublin,Large,Home Decor,48.24,14.55,711519,6748
f77a65d4,Vaughn LLC,Berlin,Small,Groceries,32.55,11.8,93313,4035
25281058,Bass Inc,Amsterdam,Medium,Fashion,40.77,2.2,183387,10603
c6294e89,"Evans, Henderson and Herring",London,Large,Electronics,62.74,2.75,822834,17443
8be942de,Caldwell and Sons,Lisbon,Large,Fashion,51.9,12.63,725533,17679
983d1435,Stewart Group,Amsterdam,Medium,Fashion,75.24,4.55,364885,2738
3c6a8ba1,Williams Group,London,Medium,Fashion,67.99,11.33,447100,8763
942afbf1,Brennan and Sons,Amsterdam,Medium,Fashion,26.42,13.56,325518,13110
0d84fb29,Anderson Inc,Berlin,Small,Groceries,38.49,11.33,84467,13643
4d188c70,Scott Ltd,Rome,Medium,Electronics,61.3,14.09,465148,12838
3ede6a3f,Maxwell Group,Lisbon,Large,Groceries,77.96,14.55,602581,11392
fba45d33,"Mcconnell, Stevens and Murphy",London,Medium,Health,34.31,1.08,244322,6213
3cfbccc1,Lambert and Sons,Lisbon,Large,Fashion,24.95,10.14,762400,2644
b00ca6f0,Mills-Hill,Dublin,Small,Fashion,64.8,9.41,56749,2044
910b4488,Miller-Houston,Madrid,Medium,Home Decor,68.93,5.66,384173,16921
d6aca0a5,"Taylor, Luna and Woodard",Paris,Medium,Electronics,28.98,3.53,467942,3237
d6ecd5b1,Hawkins Group,Paris,Small,Fashion,52.99,12.53,81594,14627
96757061,Ballard-Matthews,Amsterdam,Large,Home Decor,57.42,4.49,808084,17808
0bdba629,"Jones, Green and Fields",Dublin,Large,Home Decor,43.4,8.22,895253,17293
27514e0e,Mora LLC,Paris,Small,Health,78.83,7.34,91371,17727
6e47486a,"Chen, Wood and Taylor",Madrid,Medium,Groceries,28.5,2.5,489640,7211
bbbf6e4f,Black Group,Lisbon,Small,Electronics,35.57,5.18,129973,18210
a219ad6e,Tran-Werner,Madrid,Medium,Health,52.51,9.6,165260,3008
e151f3ad,"Mosley, Carter and Nguyen",Amsterdam,Medium,Fashion,54.42,7.54,254038,2790
fcf09b12,Nguyen Inc,Amsterdam,Small,Groceries,37.46,11.09,93463,17450
5a95f0c5,"Reid, Downs and Miller",Lisbon,Small,Home Decor,36.07,5.21,81787,3690
f16413cb,"Cohen, Parker and Huang",Berlin,Large,Health,61.06,12.15,860360,2405
c1854e10,Fields Ltd,Berlin,Medium,Home Decor,55.15,10.6,173220,17897
7b430749,"Lee, Frederick and Hopkins",London,Large,Fashion,28.59,1.53,894209,3424
e85e6875,Foley Ltd,Rome,Large,Fashion,79.26,10.04,766239,12598
30ab0d2a,Willis LLC,London,Small,Groceries,50.58,1.45,88096,4544
d07b3d01,"Wright, Martinez and Parsons",Amsterdam,Large,Home Decor,29.91,4.22,504117,1040
4084a5f6,Morales-Hernandez,Lisbon,Medium,Groceries,42.31,9.6,174244,7738
1202bd6e,Shea-Ramos,Berlin,Small,Groceries,21.6,4.39,149632,16213
8919e223,Downs-Larson,Madrid,Small,Electronics,45.57,14.37,119722,11144
8cc977ba,"Robles, Sandoval and Chapman",Amsterdam,Medium,Electronics,24.66,1.87,259504,5598
8f2f0db7,Ramirez-Oliver,Paris,Small,Health,75.9,12.31,83756,8952
940533a3,Hernandez LLC,Lisbon,Large,Groceries,77.51,7.74,528902,12649
4e835a23,Smith-Chaney,Rome,Large,Electronics,24.63,6.92,889880,10097
f25aac1c,Thompson-Meyer,Rome,Large,Health,45.17,3.08,642311,7751
ebdbaa64,"Sullivan, Gallegos and Bennett",London,Small,Fashion,28.96,14.34,97931,17430
fd886c4b,Young Group,Paris,Large,Health,30.1,3.88,750183,18807
d1ebb090,"Hines, Navarro and Olson",London,Medium,Fashion,27.66,11.86,322936,16314
78356a7c,Mitchell-Zhang,Dublin,Large,Groceries,47.03,1.82,761211,7109
f6b332d2,"Hurst, Davis and Wilson",Madrid,Medium,Home Decor,38.03,12.56,395837,11678
15096769,Dickerson PLC,Lisbon,Small,Fashion,33.83,2.54,148924,14605
9db26f0a,Burns-Nelson,Lisbon,Small,Fashion,60.43,2.83,70619,13687
7795d884,Thomas-Dickerson,Madrid,Medium,Health,63.51,7.01,271023,19739
